,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
43,CH:0280.01,2023-06-12T18:24:00.000000Z,,,,,,
1819,CH:0280.01,2023-06-12T18:25:00.000000Z,,,,,,
3595,CH:0280.01,2023-06-12T18:26:00.000000Z,,,,,,
5371,CH:0280.01,2023-06-12T18:27:00.000000Z,,,,,,
7147,CH:0280.01,2023-06-12T18:28:00.000000Z,,,,,,
8923,CH:0280.01,2023-06-12T18:29:00.000000Z,,,,,,
10699,CH:0280.01,2023-06-12T18:30:00.000000Z,,,,,,
12475,CH:0280.01,2023-06-12T18:31:00.000000Z,,,,,,
14251,CH:0280.01,2023-06-12T18:32:00.000000Z,,,,,,
16027,CH:0280.01,2023-06-12T18:33:00.000000Z,,,,,,
17803,CH:0280.01,2023-06-12T18:34:00.000000Z,,,,,,
19579,CH:0280.01,2023-06-12T18:35:00.000000Z,,,,,,
21355,CH:0280.01,2023-06-12T18:36:00.000000Z,,,,,,
23131,CH:0280.01,2023-06-12T18:37:00.000000Z,,,,,,
24907,CH:0280.01,2023-06-12T18:38:00.000000Z,,,,,,
26683,CH:0280.01,2023-06-12T18:39:00.000000Z,,,,,,
28459,CH:0280.01,2023-06-12T18:40:00.000000Z,,,,,,
30235,CH:0280.01,2023-06-12T18:41:00.000000Z,,,,,,
32011,CH:0280.01,2023-06-12T18:42:00.000000Z,,,,,,
33787,CH:0280.01,2023-06-12T18:43:00.000000Z,,,,,,
35563,CH:0280.01,2023-06-12T18:44:00.000000Z,,,,,,
37339,CH:0280.01,2023-06-12T18:45:00.000000Z,,,,,,
39115,CH:0280.01,2023-06-12T18:46:00.000000Z,,,,,,
40891,CH:0280.01,2023-06-12T18:47:00.000000Z,,,,,,
42667,CH:0280.01,2023-06-12T18:48:00.000000Z,,,,,,
44443,CH:0280.01,2023-06-12T18:49:00.000000Z,,,,,,
46219,CH:0280.01,2023-06-12T18:50:00.000000Z,,,,,,
47995,CH:0280.01,2023-06-12T18:51:00.000000Z,,,,,,
49771,CH:0280.01,2023-06-12T18:52:00.000000Z,,,,,,
51547,CH:0280.01,2023-06-12T18:53:00.000000Z,,,,,,
53323,CH:0280.01,2023-06-12T18:54:00.000000Z,,,,,,
55099,CH:0280.01,2023-06-12T18:55:00.000000Z,,,,,,
56875,CH:0280.01,2023-06-12T18:56:00.000000Z,,,,,,
58651,CH:0280.01,2023-06-12T18:57:00.000000Z,,,,,,
60427,CH:0280.01,2023-06-12T18:58:00.000000Z,,,,,,
62203,CH:0280.01,2023-06-12T18:59:00.000000Z,,,,,,
63979,CH:0280.01,2023-06-12T19:00:00.000000Z,,,,,,
65755,CH:0280.01,2023-06-12T19:01:00.000000Z,,,,,,
67531,CH:0280.01,2023-06-12T19:02:00.000000Z,,,,,,
69307,CH:0280.01,2023-06-12T19:03:00.000000Z,,,,,,
71083,CH:0280.01,2023-06-12T19:04:00.000000Z,,,,,,
72859,CH:0280.01,2023-06-12T19:05:00.000000Z,,,,,,
74635,CH:0280.01,2023-06-12T19:06:00.000000Z,,,,,,
76411,CH:0280.01,2023-06-12T19:07:00.000000Z,,,,,,
78187,CH:0280.01,2023-06-12T19:08:00.000000Z,,,,,,
79963,CH:0280.01,2023-06-12T19:09:00.000000Z,,,,,,
81739,CH:0280.01,2023-06-12T19:10:00.000000Z,,,,,,
83515,CH:0280.01,2023-06-12T19:11:00.000000Z,,,,,,
85291,CH:0280.01,2023-06-12T19:12:00.000000Z,,,,,,
87067,CH:0280.01,2023-06-12T19:13:00.000000Z,,,,,,
88843,CH:0280.01,2023-06-12T19:14:00.000000Z,,,,,,
90619,CH:0280.01,2023-06-12T19:15:00.000000Z,,,,,,
92395,CH:0280.01,2023-06-12T19:16:00.000000Z,,,,,,
94171,CH:0280.01,2023-06-12T19:17:00.000000Z,,,,,,
95947,CH:0280.01,2023-06-12T19:18:00.000000Z,,,,,,
97723,CH:0280.01,2023-06-12T19:19:00.000000Z,,,,,,
101168,CH:0280.01,2023-06-12T19:23:00.000000Z,,,,,,
102944,CH:0280.01,2023-06-12T19:24:00.000000Z,,,,,,
104721,CH:0280.01,2023-06-12T19:25:00.000000Z,,,,,,
106497,CH:0280.01,2023-06-12T19:26:00.000000Z,,,,,,
108273,CH:0280.01,2023-06-12T19:27:00.000000Z,,,,,,
110912,CH:0280.01,2023-06-12T19:31:00.000000Z,,,,,,
112424,CH:0280.01,2023-06-12T19:32:00.000000Z,,,,,,
113935,CH:0280.01,2023-06-12T19:34:00.000000Z,,,,,,
115426,CH:0280.01,2023-06-12T19:35:00.000000Z,,,,,,
116938,CH:0280.01,2023-06-12T19:36:00.000000Z,,,,,,
118450,CH:0280.01,2023-06-12T19:37:00.000000Z,,,,,,
119962,CH:0280.01,2023-06-12T19:38:00.000000Z,,,,,,
121474,CH:0280.01,2023-06-12T19:39:00.000000Z,,,,,,
122986,CH:0280.01,2023-06-12T19:40:00.000000Z,,,,,,
124498,CH:0280.01,2023-06-12T19:41:00.000000Z,,,,,,
126010,CH:0280.01,2023-06-12T19:42:00.000000Z,,,,,,
127522,CH:0280.01,2023-06-12T19:43:00.000000Z,,,,,,
129034,CH:0280.01,2023-06-12T19:46:00.000000Z,,,,,,
130546,CH:0280.01,2023-06-12T19:47:00.000000Z,,,,,,
132058,CH:0280.01,2023-06-12T19:48:00.000000Z,,,,,,
133570,CH:0280.01,2023-06-12T19:49:00.000000Z,,,,,,
135082,CH:0280.01,2023-06-12T19:50:00.000000Z,,,,,,
136594,CH:0280.01,2023-06-12T19:51:00.000000Z,,,,,,
138106,CH:0280.01,2023-06-12T19:52:00.000000Z,,,,,,
139618,CH:0280.01,2023-06-12T19:53:00.000000Z,,,,,,
141130,CH:0280.01,2023-06-12T19:54:00.000000Z,,,,,,
