,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
626,CH:0220.01,2023-06-12T18:24:00.000000Z,,,,,,
2402,CH:0220.01,2023-06-12T18:25:00.000000Z,,,,,,
4178,CH:0220.01,2023-06-12T18:26:00.000000Z,,,,,,
5954,CH:0220.01,2023-06-12T18:27:00.000000Z,,,,,,
7730,CH:0220.01,2023-06-12T18:28:00.000000Z,,,,,,
9506,CH:0220.01,2023-06-12T18:29:00.000000Z,,,,,,
11282,CH:0220.01,2023-06-12T18:30:00.000000Z,,,,,,
13058,CH:0220.01,2023-06-12T18:31:00.000000Z,,,,,,
14834,CH:0220.01,2023-06-12T18:32:00.000000Z,,,,,,
16610,CH:0220.01,2023-06-12T18:33:00.000000Z,,,,,,
18386,CH:0220.01,2023-06-12T18:34:00.000000Z,,,,,,
20162,CH:0220.01,2023-06-12T18:35:00.000000Z,,,,,,
21938,CH:0220.01,2023-06-12T18:36:00.000000Z,,,,,,
23714,CH:0220.01,2023-06-12T18:37:00.000000Z,,,,,,
25490,CH:0220.01,2023-06-12T18:38:00.000000Z,,,,,,
27266,CH:0220.01,2023-06-12T18:39:00.000000Z,,,,,,
29042,CH:0220.01,2023-06-12T18:40:00.000000Z,,,,,,
30818,CH:0220.01,2023-06-12T18:41:00.000000Z,,,,,,
32594,CH:0220.01,2023-06-12T18:42:00.000000Z,,,,,,
34370,CH:0220.01,2023-06-12T18:43:00.000000Z,,,,,,
36146,CH:0220.01,2023-06-12T18:44:00.000000Z,,,,,,
37922,CH:0220.01,2023-06-12T18:45:00.000000Z,,,,,,
39698,CH:0220.01,2023-06-12T18:46:00.000000Z,,,,,,
41474,CH:0220.01,2023-06-12T18:47:00.000000Z,,,,,,
43250,CH:0220.01,2023-06-12T18:48:00.000000Z,,,,,,
45026,CH:0220.01,2023-06-12T18:49:00.000000Z,,,,,,
46802,CH:0220.01,2023-06-12T18:50:00.000000Z,,,,,,
48578,CH:0220.01,2023-06-12T18:51:00.000000Z,,,,,,
50354,CH:0220.01,2023-06-12T18:52:00.000000Z,,,,,,
52130,CH:0220.01,2023-06-12T18:53:00.000000Z,,,,,,
53906,CH:0220.01,2023-06-12T18:54:00.000000Z,,,,,,
55682,CH:0220.01,2023-06-12T18:55:00.000000Z,,,,,,
57458,CH:0220.01,2023-06-12T18:56:00.000000Z,,,,,,
59234,CH:0220.01,2023-06-12T18:57:00.000000Z,,,,,,
61010,CH:0220.01,2023-06-12T18:58:00.000000Z,,,,,,
62786,CH:0220.01,2023-06-12T18:59:00.000000Z,,,,,,
64562,CH:0220.01,2023-06-12T19:00:00.000000Z,,,,,,
66338,CH:0220.01,2023-06-12T19:01:00.000000Z,,,,,,
68114,CH:0220.01,2023-06-12T19:02:00.000000Z,,,,,,
69890,CH:0220.01,2023-06-12T19:03:00.000000Z,,,,,,
71666,CH:0220.01,2023-06-12T19:04:00.000000Z,,,,,,
73442,CH:0220.01,2023-06-12T19:05:00.000000Z,,,,,,
75218,CH:0220.01,2023-06-12T19:06:00.000000Z,,,,,,
76994,CH:0220.01,2023-06-12T19:07:00.000000Z,,,,,,
