,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
253,CH:0317.01,2023-06-12T18:24:00.000000Z,0.0,0.0,0.0,,,
2029,CH:0317.01,2023-06-12T18:25:00.000000Z,60.0,0.0,0.0,75.0,,
3805,CH:0317.01,2023-06-12T18:26:00.000000Z,0.0,0.0,0.0,,,
5581,CH:0317.01,2023-06-12T18:27:00.000000Z,60.0,0.0,0.0,71.0,,
7357,CH:0317.01,2023-06-12T18:28:00.000000Z,0.0,0.0,0.0,,,
9133,CH:0317.01,2023-06-12T18:29:00.000000Z,120.0,0.0,0.0,77.0,,
10909,CH:0317.01,2023-06-12T18:30:00.000000Z,0.0,0.0,0.0,,,
12685,CH:0317.01,2023-06-12T18:31:00.000000Z,0.0,0.0,0.0,,,
14461,CH:0317.01,2023-06-12T18:32:00.000000Z,60.0,0.0,0.0,75.0,,
16237,CH:0317.01,2023-06-12T18:33:00.000000Z,0.0,0.0,0.0,,,
18013,CH:0317.01,2023-06-12T18:34:00.000000Z,60.0,0.0,0.0,79.0,,
19789,CH:0317.01,2023-06-12T18:35:00.000000Z,0.0,0.0,0.0,,,
21565,CH:0317.01,2023-06-12T18:36:00.000000Z,0.0,0.0,0.0,,,
23341,CH:0317.01,2023-06-12T18:37:00.000000Z,60.0,0.0,0.0,68.0,,
25117,CH:0317.01,2023-06-12T18:38:00.000000Z,0.0,0.0,0.0,,,
26893,CH:0317.01,2023-06-12T18:39:00.000000Z,60.0,0.0,0.0,79.0,,
28669,CH:0317.01,2023-06-12T18:40:00.000000Z,0.0,0.0,0.0,,,
30445,CH:0317.01,2023-06-12T18:41:00.000000Z,0.0,0.0,0.0,,,
32221,CH:0317.01,2023-06-12T18:42:00.000000Z,60.0,0.0,0.0,83.0,,
33997,CH:0317.01,2023-06-12T18:43:00.000000Z,0.0,0.0,0.0,,,
35773,CH:0317.01,2023-06-12T18:44:00.000000Z,0.0,0.0,0.0,,,
37549,CH:0317.01,2023-06-12T18:45:00.000000Z,120.0,0.0,0.0,79.0,,
39325,CH:0317.01,2023-06-12T18:46:00.000000Z,0.0,0.0,0.0,,,
41101,CH:0317.01,2023-06-12T18:47:00.000000Z,0.0,0.0,0.0,,,
42877,CH:0317.01,2023-06-12T18:48:00.000000Z,0.0,0.0,0.0,,,
44653,CH:0317.01,2023-06-12T18:49:00.000000Z,0.0,0.0,0.0,,,
46429,CH:0317.01,2023-06-12T18:50:00.000000Z,0.0,0.0,0.0,,,
48205,CH:0317.01,2023-06-12T18:51:00.000000Z,0.0,0.0,0.0,,,
49981,CH:0317.01,2023-06-12T18:52:00.000000Z,120.0,0.0,0.0,69.5,,
51757,CH:0317.01,2023-06-12T18:53:00.000000Z,0.0,0.0,0.0,,,
53533,CH:0317.01,2023-06-12T18:54:00.000000Z,0.0,0.0,0.0,,,
55309,CH:0317.01,2023-06-12T18:55:00.000000Z,0.0,0.0,0.0,,,
57085,CH:0317.01,2023-06-12T18:56:00.000000Z,60.0,0.0,0.0,79.0,,
58861,CH:0317.01,2023-06-12T18:57:00.000000Z,120.0,0.0,0.0,85.5,,
60637,CH:0317.01,2023-06-12T18:58:00.000000Z,60.0,0.0,0.0,71.0,,
62413,CH:0317.01,2023-06-12T18:59:00.000000Z,180.0,0.0,0.0,77.0,,
64189,CH:0317.01,2023-06-12T19:00:00.000000Z,60.0,0.0,0.0,68.0,,
