,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
504,CH:0105.04,2023-06-12T18:24:00.000000Z,0.0,0.0,0.0,,,
2280,CH:0105.04,2023-06-12T18:25:00.000000Z,0.0,0.0,0.0,,,
4056,CH:0105.04,2023-06-12T18:26:00.000000Z,60.0,0.0,0.0,1.0,,
5832,CH:0105.04,2023-06-12T18:27:00.000000Z,0.0,0.0,0.0,,,
7608,CH:0105.04,2023-06-12T18:28:00.000000Z,0.0,0.0,0.0,,,
9384,CH:0105.04,2023-06-12T18:29:00.000000Z,0.0,0.0,0.0,,,
11160,CH:0105.04,2023-06-12T18:30:00.000000Z,0.0,0.0,0.0,,,
12936,CH:0105.04,2023-06-12T18:31:00.000000Z,0.0,0.0,0.0,,,
14712,CH:0105.04,2023-06-12T18:32:00.000000Z,0.0,0.0,0.0,,,
16488,CH:0105.04,2023-06-12T18:33:00.000000Z,0.0,0.0,0.0,,,
18264,CH:0105.04,2023-06-12T18:34:00.000000Z,0.0,0.0,0.0,,,
20040,CH:0105.04,2023-06-12T18:35:00.000000Z,0.0,0.0,0.0,,,
21816,CH:0105.04,2023-06-12T18:36:00.000000Z,0.0,0.0,0.0,,,
23592,CH:0105.04,2023-06-12T18:37:00.000000Z,0.0,0.0,0.0,,,
25368,CH:0105.04,2023-06-12T18:38:00.000000Z,0.0,0.0,0.0,,,
27144,CH:0105.04,2023-06-12T18:39:00.000000Z,0.0,0.0,0.0,,,
28920,CH:0105.04,2023-06-12T18:40:00.000000Z,0.0,0.0,0.0,,,
30696,CH:0105.04,2023-06-12T18:41:00.000000Z,0.0,0.0,0.0,,,
32472,CH:0105.04,2023-06-12T18:42:00.000000Z,0.0,0.0,0.0,,,
34248,CH:0105.04,2023-06-12T18:43:00.000000Z,0.0,0.0,0.0,,,
36024,CH:0105.04,2023-06-12T18:44:00.000000Z,60.0,0.0,0.0,32.0,,
37800,CH:0105.04,2023-06-12T18:45:00.000000Z,0.0,0.0,0.0,,,
39576,CH:0105.04,2023-06-12T18:46:00.000000Z,0.0,0.0,0.0,,,
41352,CH:0105.04,2023-06-12T18:47:00.000000Z,0.0,0.0,0.0,,,
43128,CH:0105.04,2023-06-12T18:48:00.000000Z,0.0,0.0,0.0,,,
44904,CH:0105.04,2023-06-12T18:49:00.000000Z,0.0,0.0,0.0,,,
