,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
179,CH:0799.04,2023-06-12T18:24:00.000000Z,720.0,0.0,0.0,98.5,,
1955,CH:0799.04,2023-06-12T18:25:00.000000Z,360.0,0.0,0.0,103.0,,
3731,CH:0799.04,2023-06-12T18:26:00.000000Z,420.0,0.0,0.0,103.0,,
5507,CH:0799.04,2023-06-12T18:27:00.000000Z,360.0,0.0,0.0,99.8000031,,
7283,CH:0799.04,2023-06-12T18:28:00.000000Z,420.0,0.0,0.0,103.300003,,
9059,CH:0799.04,2023-06-12T18:29:00.000000Z,240.0,0.0,0.0,101.300003,,
10835,CH:0799.04,2023-06-12T18:30:00.000000Z,660.0,0.0,0.0,104.0,,
12611,CH:0799.04,2023-06-12T18:31:00.000000Z,480.0,0.0,0.0,100.5,,
14387,CH:0799.04,2023-06-12T18:32:00.000000Z,360.0,0.0,0.0,95.0,,
16163,CH:0799.04,2023-06-12T18:33:00.000000Z,300.0,0.0,0.0,96.4000015,,
17939,CH:0799.04,2023-06-12T18:34:00.000000Z,480.0,0.0,0.0,112.400002,,
19715,CH:0799.04,2023-06-12T18:35:00.000000Z,480.0,0.0,0.0,99.5999985,,
21491,CH:0799.04,2023-06-12T18:36:00.000000Z,180.0,0.0,0.0,99.6999969,,
23267,CH:0799.04,2023-06-12T18:37:00.000000Z,300.0,0.0,0.0,100.800003,,
25043,CH:0799.04,2023-06-12T18:38:00.000000Z,360.0,0.0,0.0,97.8000031,,
26819,CH:0799.04,2023-06-12T18:39:00.000000Z,300.0,0.0,0.0,101.199997,,
28595,CH:0799.04,2023-06-12T18:40:00.000000Z,540.0,0.0,0.0,99.4000015,,
30371,CH:0799.04,2023-06-12T18:41:00.000000Z,360.0,0.0,0.0,99.5,,
32147,CH:0799.04,2023-06-12T18:42:00.000000Z,480.0,0.0,0.0,96.0,,
33923,CH:0799.04,2023-06-12T18:43:00.000000Z,540.0,0.0,0.0,100.800003,,
35699,CH:0799.04,2023-06-12T18:44:00.000000Z,480.0,0.0,0.0,94.5,,
37475,CH:0799.04,2023-06-12T18:45:00.000000Z,300.0,0.0,0.0,103.0,,
39251,CH:0799.04,2023-06-12T18:46:00.000000Z,300.0,0.0,0.0,102.400002,,
41027,CH:0799.04,2023-06-12T18:47:00.000000Z,240.0,0.0,0.0,106.800003,,
42803,CH:0799.04,2023-06-12T18:48:00.000000Z,300.0,0.0,0.0,100.599998,,
44579,CH:0799.04,2023-06-12T18:49:00.000000Z,300.0,0.0,0.0,97.1999969,,
46355,CH:0799.04,2023-06-12T18:50:00.000000Z,420.0,0.0,0.0,99.4000015,,
48131,CH:0799.04,2023-06-12T18:51:00.000000Z,420.0,0.0,0.0,100.0,,
49907,CH:0799.04,2023-06-12T18:52:00.000000Z,180.0,0.0,0.0,96.6999969,,
51683,CH:0799.04,2023-06-12T18:53:00.000000Z,300.0,0.0,0.0,100.400002,,
