,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
495,CH:0348.03,2023-06-12T18:24:00.000000Z,,,,,,
2271,CH:0348.03,2023-06-12T18:25:00.000000Z,,,,,,
4047,CH:0348.03,2023-06-12T18:26:00.000000Z,,,,,,
5823,CH:0348.03,2023-06-12T18:27:00.000000Z,,,,,,
7599,CH:0348.03,2023-06-12T18:28:00.000000Z,,,,,,
9375,CH:0348.03,2023-06-12T18:29:00.000000Z,,,,,,
11151,CH:0348.03,2023-06-12T18:30:00.000000Z,,,,,,
12927,CH:0348.03,2023-06-12T18:31:00.000000Z,,,,,,
14703,CH:0348.03,2023-06-12T18:32:00.000000Z,,,,,,
16479,CH:0348.03,2023-06-12T18:33:00.000000Z,,,,,,
18255,CH:0348.03,2023-06-12T18:34:00.000000Z,,,,,,
20031,CH:0348.03,2023-06-12T18:35:00.000000Z,,,,,,
21807,CH:0348.03,2023-06-12T18:36:00.000000Z,,,,,,
23583,CH:0348.03,2023-06-12T18:37:00.000000Z,,,,,,
25359,CH:0348.03,2023-06-12T18:38:00.000000Z,,,,,,
27135,CH:0348.03,2023-06-12T18:39:00.000000Z,,,,,,
28911,CH:0348.03,2023-06-12T18:40:00.000000Z,,,,,,
30687,CH:0348.03,2023-06-12T18:41:00.000000Z,,,,,,
32463,CH:0348.03,2023-06-12T18:42:00.000000Z,,,,,,
34239,CH:0348.03,2023-06-12T18:43:00.000000Z,,,,,,
36015,CH:0348.03,2023-06-12T18:44:00.000000Z,,,,,,
37791,CH:0348.03,2023-06-12T18:45:00.000000Z,,,,,,
39567,CH:0348.03,2023-06-12T18:46:00.000000Z,,,,,,
41343,CH:0348.03,2023-06-12T18:47:00.000000Z,,,,,,
43119,CH:0348.03,2023-06-12T18:48:00.000000Z,,,,,,
44895,CH:0348.03,2023-06-12T18:49:00.000000Z,,,,,,
46671,CH:0348.03,2023-06-12T18:50:00.000000Z,,,,,,
48447,CH:0348.03,2023-06-12T18:51:00.000000Z,,,,,,
50223,CH:0348.03,2023-06-12T18:52:00.000000Z,,,,,,
51999,CH:0348.03,2023-06-12T18:53:00.000000Z,,,,,,
53775,CH:0348.03,2023-06-12T18:54:00.000000Z,,,,,,
55551,CH:0348.03,2023-06-12T18:55:00.000000Z,,,,,,
57327,CH:0348.03,2023-06-12T18:56:00.000000Z,,,,,,
59103,CH:0348.03,2023-06-12T18:57:00.000000Z,,,,,,
60879,CH:0348.03,2023-06-12T18:58:00.000000Z,,,,,,
62655,CH:0348.03,2023-06-12T18:59:00.000000Z,,,,,,
64431,CH:0348.03,2023-06-12T19:00:00.000000Z,,,,,,
66207,CH:0348.03,2023-06-12T19:01:00.000000Z,,,,,,
67983,CH:0348.03,2023-06-12T19:02:00.000000Z,,,,,,
69759,CH:0348.03,2023-06-12T19:03:00.000000Z,,,,,,
71535,CH:0348.03,2023-06-12T19:04:00.000000Z,,,,,,
73311,CH:0348.03,2023-06-12T19:05:00.000000Z,,,,,,
75087,CH:0348.03,2023-06-12T19:06:00.000000Z,,,,,,
76863,CH:0348.03,2023-06-12T19:07:00.000000Z,,,,,,
78639,CH:0348.03,2023-06-12T19:08:00.000000Z,,,,,,
80415,CH:0348.03,2023-06-12T19:09:00.000000Z,,,,,,
82191,CH:0348.03,2023-06-12T19:10:00.000000Z,,,,,,
83967,CH:0348.03,2023-06-12T19:11:00.000000Z,,,,,,
85743,CH:0348.03,2023-06-12T19:12:00.000000Z,,,,,,
87519,CH:0348.03,2023-06-12T19:13:00.000000Z,,,,,,
89295,CH:0348.03,2023-06-12T19:14:00.000000Z,,,,,,
91071,CH:0348.03,2023-06-12T19:15:00.000000Z,,,,,,
92847,CH:0348.03,2023-06-12T19:16:00.000000Z,,,,,,
94623,CH:0348.03,2023-06-12T19:17:00.000000Z,,,,,,
96399,CH:0348.03,2023-06-12T19:18:00.000000Z,,,,,,
98175,CH:0348.03,2023-06-12T19:19:00.000000Z,,,,,,
99922,CH:0348.03,2023-06-12T19:22:00.000000Z,,,,,,
101621,CH:0348.03,2023-06-12T19:23:00.000000Z,,,,,,
103397,CH:0348.03,2023-06-12T19:24:00.000000Z,,,,,,
105173,CH:0348.03,2023-06-12T19:25:00.000000Z,,,,,,
106949,CH:0348.03,2023-06-12T19:26:00.000000Z,,,,,,
108725,CH:0348.03,2023-06-12T19:27:00.000000Z,,,,,,
110258,CH:0348.03,2023-06-12T19:30:00.000000Z,,,,,,
111297,CH:0348.03,2023-06-12T19:31:00.000000Z,,,,,,
112809,CH:0348.03,2023-06-12T19:32:00.000000Z,,,,,,
114314,CH:0348.03,2023-06-12T19:34:00.000000Z,,,,,,
115811,CH:0348.03,2023-06-12T19:35:00.000000Z,,,,,,
117323,CH:0348.03,2023-06-12T19:36:00.000000Z,,,,,,
118835,CH:0348.03,2023-06-12T19:37:00.000000Z,,,,,,
120347,CH:0348.03,2023-06-12T19:38:00.000000Z,,,,,,
