,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
679,CH:0353.01,2023-06-12T18:24:00.000000Z,360.0,0.0,0.0,59.7999992,,
2455,CH:0353.01,2023-06-12T18:25:00.000000Z,300.0,0.0,0.0,62.0,,
4231,CH:0353.01,2023-06-12T18:26:00.000000Z,60.0,0.0,0.0,72.0,,
6007,CH:0353.01,2023-06-12T18:27:00.000000Z,60.0,0.0,0.0,64.0,,
7783,CH:0353.01,2023-06-12T18:28:00.000000Z,120.0,0.0,0.0,50.0,,
9559,CH:0353.01,2023-06-12T18:29:00.000000Z,240.0,0.0,0.0,55.7999992,,
11335,CH:0353.01,2023-06-12T18:30:00.000000Z,180.0,0.0,0.0,59.7000008,,
13111,CH:0353.01,2023-06-12T18:31:00.000000Z,360.0,0.0,0.0,57.5,,
14887,CH:0353.01,2023-06-12T18:32:00.000000Z,420.0,0.0,0.0,63.5999985,,
16663,CH:0353.01,2023-06-12T18:33:00.000000Z,300.0,0.0,0.0,62.4000015,,
18439,CH:0353.01,2023-06-12T18:34:00.000000Z,120.0,0.0,0.0,63.5,,
20215,CH:0353.01,2023-06-12T18:35:00.000000Z,180.0,0.0,0.0,71.6999969,,
21991,CH:0353.01,2023-06-12T18:36:00.000000Z,180.0,0.0,0.0,67.0,,
23767,CH:0353.01,2023-06-12T18:37:00.000000Z,180.0,0.0,0.0,58.0,,
25543,CH:0353.01,2023-06-12T18:38:00.000000Z,300.0,0.0,0.0,62.5999985,,
27319,CH:0353.01,2023-06-12T18:39:00.000000Z,180.0,0.0,0.0,63.0,,
29095,CH:0353.01,2023-06-12T18:40:00.000000Z,300.0,0.0,0.0,61.2000008,,
30871,CH:0353.01,2023-06-12T18:41:00.000000Z,180.0,0.0,0.0,61.7000008,,
32647,CH:0353.01,2023-06-12T18:42:00.000000Z,0.0,0.0,0.0,,,
34423,CH:0353.01,2023-06-12T18:43:00.000000Z,60.0,0.0,0.0,57.0,,
36199,CH:0353.01,2023-06-12T18:44:00.000000Z,60.0,0.0,0.0,52.0,,
37975,CH:0353.01,2023-06-12T18:45:00.000000Z,300.0,0.0,0.0,62.4000015,,
39751,CH:0353.01,2023-06-12T18:46:00.000000Z,360.0,0.0,0.0,56.5,,
41527,CH:0353.01,2023-06-12T18:47:00.000000Z,60.0,0.0,0.0,61.0,,
43303,CH:0353.01,2023-06-12T18:48:00.000000Z,180.0,0.0,0.0,67.0,,
45079,CH:0353.01,2023-06-12T18:49:00.000000Z,60.0,0.0,0.0,56.0,,
46855,CH:0353.01,2023-06-12T18:50:00.000000Z,120.0,0.0,0.0,65.5,,
48631,CH:0353.01,2023-06-12T18:51:00.000000Z,240.0,0.0,0.0,53.2999992,,
50407,CH:0353.01,2023-06-12T18:52:00.000000Z,120.0,0.0,0.0,59.5,,
52183,CH:0353.01,2023-06-12T18:53:00.000000Z,240.0,0.0,0.0,50.0,,
53959,CH:0353.01,2023-06-12T18:54:00.000000Z,180.0,0.0,0.0,66.6999969,,
55735,CH:0353.01,2023-06-12T18:55:00.000000Z,240.0,0.0,0.0,57.5,,
57511,CH:0353.01,2023-06-12T18:56:00.000000Z,60.0,0.0,0.0,64.0,,
59287,CH:0353.01,2023-06-12T18:57:00.000000Z,180.0,0.0,0.0,60.2999992,,
61063,CH:0353.01,2023-06-12T18:58:00.000000Z,240.0,0.0,0.0,66.8000031,,
62839,CH:0353.01,2023-06-12T18:59:00.000000Z,180.0,0.0,0.0,67.6999969,,
64615,CH:0353.01,2023-06-12T19:00:00.000000Z,180.0,0.0,0.0,53.0,,
66391,CH:0353.01,2023-06-12T19:01:00.000000Z,120.0,0.0,0.0,62.5,,
68167,CH:0353.01,2023-06-12T19:02:00.000000Z,120.0,0.0,0.0,62.0,,
69943,CH:0353.01,2023-06-12T19:03:00.000000Z,120.0,0.0,0.0,70.5,,
71719,CH:0353.01,2023-06-12T19:04:00.000000Z,420.0,0.0,0.0,57.0,,
73495,CH:0353.01,2023-06-12T19:05:00.000000Z,480.0,0.0,0.0,61.2999992,,
75271,CH:0353.01,2023-06-12T19:06:00.000000Z,120.0,0.0,0.0,53.5,,
