,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
460,CH:0393.01,2023-06-12T18:24:00.000000Z,120.0,0.0,0.0,59.0,,
2236,CH:0393.01,2023-06-12T18:25:00.000000Z,120.0,0.0,0.0,50.5,,
4012,CH:0393.01,2023-06-12T18:26:00.000000Z,180.0,0.0,0.0,59.7000008,,
5788,CH:0393.01,2023-06-12T18:27:00.000000Z,0.0,0.0,0.0,,,
7564,CH:0393.01,2023-06-12T18:28:00.000000Z,0.0,0.0,0.0,,,
9340,CH:0393.01,2023-06-12T18:29:00.000000Z,60.0,0.0,0.0,59.0,,
11116,CH:0393.01,2023-06-12T18:30:00.000000Z,60.0,0.0,0.0,55.0,,
12892,CH:0393.01,2023-06-12T18:31:00.000000Z,120.0,0.0,0.0,54.5,,
14668,CH:0393.01,2023-06-12T18:32:00.000000Z,0.0,0.0,0.0,,,
16444,CH:0393.01,2023-06-12T18:33:00.000000Z,120.0,0.0,0.0,63.5,,
18220,CH:0393.01,2023-06-12T18:34:00.000000Z,0.0,0.0,0.0,,,
19996,CH:0393.01,2023-06-12T18:35:00.000000Z,60.0,0.0,0.0,66.0,,
21772,CH:0393.01,2023-06-12T18:36:00.000000Z,60.0,0.0,0.0,56.0,,
23548,CH:0393.01,2023-06-12T18:37:00.000000Z,0.0,0.0,0.0,,,
25324,CH:0393.01,2023-06-12T18:38:00.000000Z,240.0,0.0,0.0,58.7999992,,
27100,CH:0393.01,2023-06-12T18:39:00.000000Z,0.0,0.0,0.0,,,
28876,CH:0393.01,2023-06-12T18:40:00.000000Z,240.0,0.0,0.0,56.7999992,,
30652,CH:0393.01,2023-06-12T18:41:00.000000Z,0.0,0.0,0.0,,,
32428,CH:0393.01,2023-06-12T18:42:00.000000Z,60.0,0.0,0.0,57.0,,
34204,CH:0393.01,2023-06-12T18:43:00.000000Z,0.0,0.0,0.0,,,
35980,CH:0393.01,2023-06-12T18:44:00.000000Z,60.0,0.0,0.0,50.0,,
37756,CH:0393.01,2023-06-12T18:45:00.000000Z,120.0,0.0,0.0,61.5,,
39532,CH:0393.01,2023-06-12T18:46:00.000000Z,60.0,0.0,0.0,56.0,,
41308,CH:0393.01,2023-06-12T18:47:00.000000Z,0.0,0.0,0.0,,,
43084,CH:0393.01,2023-06-12T18:48:00.000000Z,60.0,0.0,0.0,58.0,,
44860,CH:0393.01,2023-06-12T18:49:00.000000Z,60.0,0.0,0.0,52.0,,
46636,CH:0393.01,2023-06-12T18:50:00.000000Z,60.0,0.0,0.0,56.0,,
48412,CH:0393.01,2023-06-12T18:51:00.000000Z,0.0,0.0,0.0,,,
50188,CH:0393.01,2023-06-12T18:52:00.000000Z,0.0,0.0,0.0,,,
51964,CH:0393.01,2023-06-12T18:53:00.000000Z,60.0,0.0,0.0,67.0,,
53740,CH:0393.01,2023-06-12T18:54:00.000000Z,0.0,0.0,0.0,,,
55516,CH:0393.01,2023-06-12T18:55:00.000000Z,60.0,0.0,0.0,60.0,,
57292,CH:0393.01,2023-06-12T18:56:00.000000Z,0.0,0.0,0.0,,,
59068,CH:0393.01,2023-06-12T18:57:00.000000Z,120.0,0.0,0.0,59.0,,
60844,CH:0393.01,2023-06-12T18:58:00.000000Z,60.0,0.0,0.0,52.0,,
62620,CH:0393.01,2023-06-12T18:59:00.000000Z,0.0,0.0,0.0,,,
64396,CH:0393.01,2023-06-12T19:00:00.000000Z,120.0,0.0,0.0,49.0,,
66172,CH:0393.01,2023-06-12T19:01:00.000000Z,120.0,0.0,0.0,58.0,,
67948,CH:0393.01,2023-06-12T19:02:00.000000Z,0.0,0.0,0.0,,,
69724,CH:0393.01,2023-06-12T19:03:00.000000Z,60.0,0.0,0.0,56.0,,
71500,CH:0393.01,2023-06-12T19:04:00.000000Z,120.0,0.0,0.0,67.0,,
73276,CH:0393.01,2023-06-12T19:05:00.000000Z,120.0,0.0,0.0,51.5,,
75052,CH:0393.01,2023-06-12T19:06:00.000000Z,60.0,0.0,0.0,70.0,,
76828,CH:0393.01,2023-06-12T19:07:00.000000Z,60.0,0.0,0.0,50.0,,
78604,CH:0393.01,2023-06-12T19:08:00.000000Z,120.0,0.0,0.0,53.5,,
80380,CH:0393.01,2023-06-12T19:09:00.000000Z,120.0,0.0,0.0,59.5,,
82156,CH:0393.01,2023-06-12T19:10:00.000000Z,120.0,0.0,0.0,48.5,,
83932,CH:0393.01,2023-06-12T19:11:00.000000Z,0.0,0.0,0.0,,,
85708,CH:0393.01,2023-06-12T19:12:00.000000Z,60.0,0.0,0.0,48.0,,
87484,CH:0393.01,2023-06-12T19:13:00.000000Z,60.0,0.0,0.0,52.0,,
89260,CH:0393.01,2023-06-12T19:14:00.000000Z,180.0,0.0,0.0,53.2999992,,
91036,CH:0393.01,2023-06-12T19:15:00.000000Z,0.0,0.0,0.0,,,
92812,CH:0393.01,2023-06-12T19:16:00.000000Z,0.0,0.0,0.0,,,
94588,CH:0393.01,2023-06-12T19:17:00.000000Z,180.0,0.0,0.0,61.2999992,,
96364,CH:0393.01,2023-06-12T19:18:00.000000Z,60.0,0.0,0.0,55.0,,
98140,CH:0393.01,2023-06-12T19:19:00.000000Z,60.0,0.0,0.0,64.0,,
99888,CH:0393.01,2023-06-12T19:22:00.000000Z,0.0,0.0,0.0,,,
101586,CH:0393.01,2023-06-12T19:23:00.000000Z,,,,,,
103362,CH:0393.01,2023-06-12T19:24:00.000000Z,,,,,,
105138,CH:0393.01,2023-06-12T19:25:00.000000Z,,,,,,
106914,CH:0393.01,2023-06-12T19:26:00.000000Z,120.0,0.0,0.0,53.0,,
108690,CH:0393.01,2023-06-12T19:27:00.000000Z,60.0,0.0,0.0,57.0,,
111267,CH:0393.01,2023-06-12T19:31:00.000000Z,0.0,0.0,0.0,,,
112779,CH:0393.01,2023-06-12T19:32:00.000000Z,60.0,0.0,0.0,58.0,,
114284,CH:0393.01,2023-06-12T19:34:00.000000Z,120.0,0.0,0.0,57.0,,
115781,CH:0393.01,2023-06-12T19:35:00.000000Z,0.0,0.0,0.0,,,
117293,CH:0393.01,2023-06-12T19:36:00.000000Z,0.0,0.0,0.0,,,
118805,CH:0393.01,2023-06-12T19:37:00.000000Z,60.0,0.0,0.0,49.0,,
120317,CH:0393.01,2023-06-12T19:38:00.000000Z,60.0,0.0,0.0,67.0,,
121829,CH:0393.01,2023-06-12T19:39:00.000000Z,0.0,0.0,0.0,,,
123341,CH:0393.01,2023-06-12T19:40:00.000000Z,120.0,0.0,0.0,50.5,,
124853,CH:0393.01,2023-06-12T19:41:00.000000Z,0.0,0.0,0.0,,,
126365,CH:0393.01,2023-06-12T19:42:00.000000Z,120.0,0.0,0.0,57.5,,
127877,CH:0393.01,2023-06-12T19:43:00.000000Z,0.0,0.0,0.0,,,
129389,CH:0393.01,2023-06-12T19:46:00.000000Z,,,,,,
130901,CH:0393.01,2023-06-12T19:47:00.000000Z,0.0,0.0,0.0,,,
132413,CH:0393.01,2023-06-12T19:48:00.000000Z,0.0,0.0,0.0,,,
133925,CH:0393.01,2023-06-12T19:49:00.000000Z,60.0,0.0,0.0,56.0,,
135437,CH:0393.01,2023-06-12T19:50:00.000000Z,0.0,0.0,0.0,,,
136949,CH:0393.01,2023-06-12T19:51:00.000000Z,0.0,0.0,0.0,,,
138461,CH:0393.01,2023-06-12T19:52:00.000000Z,0.0,0.0,0.0,,,
139973,CH:0393.01,2023-06-12T19:53:00.000000Z,60.0,0.0,0.0,55.0,,
141485,CH:0393.01,2023-06-12T19:54:00.000000Z,60.0,0.0,0.0,59.0,,
142997,CH:0393.01,2023-06-12T19:55:00.000000Z,0.0,0.0,0.0,,,
144509,CH:0393.01,2023-06-12T19:56:00.000000Z,0.0,0.0,0.0,,,
