,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
93,CH:0530.01,2023-06-12T18:24:00.000000Z,120.0,0.0,0.0,67.0,,
1869,CH:0530.01,2023-06-12T18:25:00.000000Z,0.0,0.0,0.0,,,
3645,CH:0530.01,2023-06-12T18:26:00.000000Z,60.0,0.0,0.0,72.0,,
5421,CH:0530.01,2023-06-12T18:27:00.000000Z,60.0,0.0,0.0,79.0,,
7197,CH:0530.01,2023-06-12T18:28:00.000000Z,0.0,0.0,0.0,,,
8973,CH:0530.01,2023-06-12T18:29:00.000000Z,60.0,0.0,0.0,85.0,,
10749,CH:0530.01,2023-06-12T18:30:00.000000Z,180.0,0.0,0.0,61.0,,
12525,CH:0530.01,2023-06-12T18:31:00.000000Z,120.0,0.0,0.0,79.5,,
14301,CH:0530.01,2023-06-12T18:32:00.000000Z,0.0,0.0,0.0,,,
16077,CH:0530.01,2023-06-12T18:33:00.000000Z,60.0,0.0,0.0,79.0,,
17853,CH:0530.01,2023-06-12T18:34:00.000000Z,60.0,0.0,0.0,82.0,,
19629,CH:0530.01,2023-06-12T18:35:00.000000Z,120.0,0.0,0.0,70.5,,
21405,CH:0530.01,2023-06-12T18:36:00.000000Z,60.0,0.0,0.0,76.0,,
23181,CH:0530.01,2023-06-12T18:37:00.000000Z,0.0,0.0,0.0,,,
24957,CH:0530.01,2023-06-12T18:38:00.000000Z,0.0,0.0,0.0,,,
26733,CH:0530.01,2023-06-12T18:39:00.000000Z,300.0,0.0,0.0,78.5999985,,
28509,CH:0530.01,2023-06-12T18:40:00.000000Z,120.0,0.0,0.0,69.5,,
30285,CH:0530.01,2023-06-12T18:41:00.000000Z,120.0,0.0,0.0,80.0,,
32061,CH:0530.01,2023-06-12T18:42:00.000000Z,180.0,0.0,0.0,81.6999969,,
33837,CH:0530.01,2023-06-12T18:43:00.000000Z,0.0,0.0,0.0,,,
35613,CH:0530.01,2023-06-12T18:44:00.000000Z,0.0,0.0,0.0,,,
37389,CH:0530.01,2023-06-12T18:45:00.000000Z,0.0,0.0,0.0,,,
39165,CH:0530.01,2023-06-12T18:46:00.000000Z,0.0,0.0,0.0,,,
40941,CH:0530.01,2023-06-12T18:47:00.000000Z,120.0,0.0,0.0,75.0,,
42717,CH:0530.01,2023-06-12T18:48:00.000000Z,0.0,0.0,0.0,,,
44493,CH:0530.01,2023-06-12T18:49:00.000000Z,120.0,0.0,0.0,82.5,,
46269,CH:0530.01,2023-06-12T18:50:00.000000Z,180.0,0.0,0.0,75.6999969,,
48045,CH:0530.01,2023-06-12T18:51:00.000000Z,120.0,0.0,0.0,78.0,,
49821,CH:0530.01,2023-06-12T18:52:00.000000Z,60.0,0.0,0.0,74.0,,
51597,CH:0530.01,2023-06-12T18:53:00.000000Z,60.0,0.0,0.0,93.0,,
53373,CH:0530.01,2023-06-12T18:54:00.000000Z,0.0,0.0,0.0,,,
55149,CH:0530.01,2023-06-12T18:55:00.000000Z,180.0,0.0,0.0,75.0,,
56925,CH:0530.01,2023-06-12T18:56:00.000000Z,60.0,0.0,0.0,77.0,,
58701,CH:0530.01,2023-06-12T18:57:00.000000Z,0.0,60.0,0.0,,62.0,
60477,CH:0530.01,2023-06-12T18:58:00.000000Z,120.0,0.0,0.0,79.5,,
62253,CH:0530.01,2023-06-12T18:59:00.000000Z,0.0,0.0,0.0,,,
64029,CH:0530.01,2023-06-12T19:00:00.000000Z,60.0,0.0,0.0,87.0,,
65805,CH:0530.01,2023-06-12T19:01:00.000000Z,60.0,0.0,0.0,77.0,,
67581,CH:0530.01,2023-06-12T19:02:00.000000Z,0.0,0.0,0.0,,,
69357,CH:0530.01,2023-06-12T19:03:00.000000Z,60.0,0.0,0.0,80.0,,
71133,CH:0530.01,2023-06-12T19:04:00.000000Z,0.0,0.0,0.0,,,
72909,CH:0530.01,2023-06-12T19:05:00.000000Z,120.0,0.0,0.0,74.0,,
74685,CH:0530.01,2023-06-12T19:06:00.000000Z,60.0,0.0,0.0,114.0,,
76461,CH:0530.01,2023-06-12T19:07:00.000000Z,60.0,0.0,0.0,79.0,,
78237,CH:0530.01,2023-06-12T19:08:00.000000Z,60.0,60.0,0.0,71.0,56.0,
80013,CH:0530.01,2023-06-12T19:09:00.000000Z,0.0,0.0,0.0,,,
81789,CH:0530.01,2023-06-12T19:10:00.000000Z,0.0,0.0,0.0,,,
83565,CH:0530.01,2023-06-12T19:11:00.000000Z,0.0,0.0,0.0,,,
85341,CH:0530.01,2023-06-12T19:12:00.000000Z,180.0,0.0,0.0,85.0,,
87117,CH:0530.01,2023-06-12T19:13:00.000000Z,0.0,0.0,0.0,,,
88893,CH:0530.01,2023-06-12T19:14:00.000000Z,0.0,0.0,0.0,,,
90669,CH:0530.01,2023-06-12T19:15:00.000000Z,0.0,0.0,0.0,,,
92445,CH:0530.01,2023-06-12T19:16:00.000000Z,60.0,0.0,0.0,88.0,,
94221,CH:0530.01,2023-06-12T19:17:00.000000Z,0.0,0.0,0.0,,,
95997,CH:0530.01,2023-06-12T19:18:00.000000Z,120.0,0.0,0.0,68.0,,
97773,CH:0530.01,2023-06-12T19:19:00.000000Z,60.0,0.0,0.0,76.0,,
99543,CH:0530.01,2023-06-12T19:22:00.000000Z,120.0,0.0,0.0,72.5,,
101219,CH:0530.01,2023-06-12T19:23:00.000000Z,,,,,,
102995,CH:0530.01,2023-06-12T19:24:00.000000Z,,,,,,
104771,CH:0530.01,2023-06-12T19:25:00.000000Z,,,,,,
106547,CH:0530.01,2023-06-12T19:26:00.000000Z,120.0,0.0,0.0,65.5,,
108323,CH:0530.01,2023-06-12T19:27:00.000000Z,0.0,0.0,0.0,,,
110043,CH:0530.01,2023-06-12T19:30:00.000000Z,0.0,0.0,0.0,,,
110951,CH:0530.01,2023-06-12T19:31:00.000000Z,60.0,0.0,0.0,72.0,,
112463,CH:0530.01,2023-06-12T19:32:00.000000Z,60.0,0.0,0.0,72.0,,
113974,CH:0530.01,2023-06-12T19:34:00.000000Z,180.0,0.0,0.0,80.0,,
115465,CH:0530.01,2023-06-12T19:35:00.000000Z,0.0,0.0,0.0,,,
116977,CH:0530.01,2023-06-12T19:36:00.000000Z,120.0,0.0,0.0,72.0,,
118489,CH:0530.01,2023-06-12T19:37:00.000000Z,60.0,0.0,0.0,89.0,,
120001,CH:0530.01,2023-06-12T19:38:00.000000Z,60.0,0.0,0.0,103.0,,
121513,CH:0530.01,2023-06-12T19:39:00.000000Z,180.0,0.0,0.0,69.3000031,,
123025,CH:0530.01,2023-06-12T19:40:00.000000Z,0.0,0.0,0.0,,,
124537,CH:0530.01,2023-06-12T19:41:00.000000Z,60.0,0.0,0.0,76.0,,
126049,CH:0530.01,2023-06-12T19:42:00.000000Z,0.0,0.0,0.0,,,
127561,CH:0530.01,2023-06-12T19:43:00.000000Z,0.0,0.0,0.0,,,
129073,CH:0530.01,2023-06-12T19:46:00.000000Z,,,,,,
130585,CH:0530.01,2023-06-12T19:47:00.000000Z,120.0,0.0,0.0,69.5,,
132097,CH:0530.01,2023-06-12T19:48:00.000000Z,0.0,0.0,0.0,,,
133609,CH:0530.01,2023-06-12T19:49:00.000000Z,120.0,60.0,0.0,74.5,58.0,
135121,CH:0530.01,2023-06-12T19:50:00.000000Z,0.0,0.0,0.0,,,
136633,CH:0530.01,2023-06-12T19:51:00.000000Z,60.0,0.0,0.0,59.0,,
138145,CH:0530.01,2023-06-12T19:52:00.000000Z,0.0,0.0,0.0,,,
139657,CH:0530.01,2023-06-12T19:53:00.000000Z,120.0,0.0,0.0,77.5,,
141169,CH:0530.01,2023-06-12T19:54:00.000000Z,60.0,0.0,0.0,69.0,,
142681,CH:0530.01,2023-06-12T19:55:00.000000Z,0.0,0.0,0.0,,,
144193,CH:0530.01,2023-06-12T19:56:00.000000Z,60.0,0.0,0.0,74.0,,
145705,CH:0530.01,2023-06-12T19:57:00.000000Z,0.0,0.0,0.0,,,
147217,CH:0530.01,2023-06-12T19:58:00.000000Z,0.0,0.0,0.0,,,
148729,CH:0530.01,2023-06-12T19:59:00.000000Z,0.0,0.0,0.0,,,
150241,CH:0530.01,2023-06-12T20:00:00.000000Z,60.0,0.0,0.0,68.0,,
151753,CH:0530.01,2023-06-12T20:01:00.000000Z,0.0,0.0,0.0,,,
153265,CH:0530.01,2023-06-12T20:04:00.000000Z,0.0,0.0,0.0,,,
154777,CH:0530.01,2023-06-12T20:05:00.000000Z,60.0,0.0,0.0,94.0,,
156289,CH:0530.01,2023-06-12T20:06:00.000000Z,60.0,0.0,0.0,76.0,,
157801,CH:0530.01,2023-06-12T20:07:00.000000Z,0.0,0.0,0.0,,,
159313,CH:0530.01,2023-06-12T20:08:00.000000Z,0.0,0.0,0.0,,,
160825,CH:0530.01,2023-06-12T20:09:00.000000Z,60.0,0.0,0.0,59.0,,
162356,CH:0530.01,2023-06-12T20:15:00.000000Z,120.0,0.0,0.0,79.5,,
164132,CH:0530.01,2023-06-12T20:16:00.000000Z,60.0,0.0,0.0,84.0,,
165908,CH:0530.01,2023-06-12T20:17:00.000000Z,240.0,0.0,0.0,85.5,,
167684,CH:0530.01,2023-06-12T20:18:00.000000Z,60.0,0.0,0.0,74.0,,
169460,CH:0530.01,2023-06-12T20:19:00.000000Z,0.0,0.0,0.0,,,
171236,CH:0530.01,2023-06-12T20:20:00.000000Z,60.0,0.0,0.0,64.0,,
173012,CH:0530.01,2023-06-12T20:21:00.000000Z,120.0,0.0,0.0,76.5,,
174788,CH:0530.01,2023-06-12T20:22:00.000000Z,0.0,0.0,0.0,,,
176564,CH:0530.01,2023-06-12T20:23:00.000000Z,0.0,0.0,0.0,,,
178340,CH:0530.01,2023-06-12T20:24:00.000000Z,0.0,0.0,0.0,,,
180116,CH:0530.01,2023-06-12T20:25:00.000000Z,0.0,0.0,0.0,,,
181892,CH:0530.01,2023-06-12T20:26:00.000000Z,60.0,0.0,0.0,31.0,,
183668,CH:0530.01,2023-06-12T20:27:00.000000Z,0.0,0.0,0.0,,,
185444,CH:0530.01,2023-06-12T20:28:00.000000Z,0.0,0.0,0.0,,,
