,MSR_Id,TimeStamp,CarFlow,LorryFlow,AnyFlow,CarSpeed,LorrySpeed,AnySpeed
655,CH:0182.01,2023-06-12T18:24:00.000000Z,,,,,,
2431,CH:0182.01,2023-06-12T18:25:00.000000Z,,,,,,
4207,CH:0182.01,2023-06-12T18:26:00.000000Z,,,,,,
5983,CH:0182.01,2023-06-12T18:27:00.000000Z,,,,,,
7759,CH:0182.01,2023-06-12T18:28:00.000000Z,,,,,,
9535,CH:0182.01,2023-06-12T18:29:00.000000Z,,,,,,
11311,CH:0182.01,2023-06-12T18:30:00.000000Z,,,,,,
13087,CH:0182.01,2023-06-12T18:31:00.000000Z,,,,,,
14863,CH:0182.01,2023-06-12T18:32:00.000000Z,,,,,,
16639,CH:0182.01,2023-06-12T18:33:00.000000Z,,,,,,
18415,CH:0182.01,2023-06-12T18:34:00.000000Z,,,,,,
20191,CH:0182.01,2023-06-12T18:35:00.000000Z,,,,,,
21967,CH:0182.01,2023-06-12T18:36:00.000000Z,,,,,,
23743,CH:0182.01,2023-06-12T18:37:00.000000Z,,,,,,
25519,CH:0182.01,2023-06-12T18:38:00.000000Z,,,,,,
27295,CH:0182.01,2023-06-12T18:39:00.000000Z,,,,,,
29071,CH:0182.01,2023-06-12T18:40:00.000000Z,,,,,,
30847,CH:0182.01,2023-06-12T18:41:00.000000Z,,,,,,
32623,CH:0182.01,2023-06-12T18:42:00.000000Z,,,,,,
34399,CH:0182.01,2023-06-12T18:43:00.000000Z,,,,,,
36175,CH:0182.01,2023-06-12T18:44:00.000000Z,,,,,,
37951,CH:0182.01,2023-06-12T18:45:00.000000Z,,,,,,
39727,CH:0182.01,2023-06-12T18:46:00.000000Z,,,,,,
41503,CH:0182.01,2023-06-12T18:47:00.000000Z,,,,,,
43279,CH:0182.01,2023-06-12T18:48:00.000000Z,,,,,,
45055,CH:0182.01,2023-06-12T18:49:00.000000Z,,,,,,
46831,CH:0182.01,2023-06-12T18:50:00.000000Z,,,,,,
48607,CH:0182.01,2023-06-12T18:51:00.000000Z,,,,,,
50383,CH:0182.01,2023-06-12T18:52:00.000000Z,,,,,,
52159,CH:0182.01,2023-06-12T18:53:00.000000Z,,,,,,
53935,CH:0182.01,2023-06-12T18:54:00.000000Z,,,,,,
55711,CH:0182.01,2023-06-12T18:55:00.000000Z,,,,,,
57487,CH:0182.01,2023-06-12T18:56:00.000000Z,,,,,,
59263,CH:0182.01,2023-06-12T18:57:00.000000Z,,,,,,
61039,CH:0182.01,2023-06-12T18:58:00.000000Z,,,,,,
62815,CH:0182.01,2023-06-12T18:59:00.000000Z,,,,,,
64591,CH:0182.01,2023-06-12T19:00:00.000000Z,,,,,,
66367,CH:0182.01,2023-06-12T19:01:00.000000Z,,,,,,
68143,CH:0182.01,2023-06-12T19:02:00.000000Z,,,,,,
69919,CH:0182.01,2023-06-12T19:03:00.000000Z,,,,,,
71695,CH:0182.01,2023-06-12T19:04:00.000000Z,,,,,,
73471,CH:0182.01,2023-06-12T19:05:00.000000Z,,,,,,
75247,CH:0182.01,2023-06-12T19:06:00.000000Z,,,,,,
77023,CH:0182.01,2023-06-12T19:07:00.000000Z,,,,,,
78799,CH:0182.01,2023-06-12T19:08:00.000000Z,,,,,,
80575,CH:0182.01,2023-06-12T19:09:00.000000Z,,,,,,
82351,CH:0182.01,2023-06-12T19:10:00.000000Z,,,,,,
84127,CH:0182.01,2023-06-12T19:11:00.000000Z,,,,,,
85903,CH:0182.01,2023-06-12T19:12:00.000000Z,,,,,,
87679,CH:0182.01,2023-06-12T19:13:00.000000Z,,,,,,
89455,CH:0182.01,2023-06-12T19:14:00.000000Z,,,,,,
91231,CH:0182.01,2023-06-12T19:15:00.000000Z,,,,,,
